"zip_code","lat","lon"
"82649",43.2376,-108.1146
"82687",36.3361,-92.6947
"82701",43.8528,-104.2091
"82706",33.7594,-117.8715
"82709",44.4094,-104.3706
"82710",44.6806,-104.1703
"82711",44.699,-104.4443
"82712",44.5349,-104.1689
"82714",44.525,-104.6749
"82715",44.0785,-104.1371
"82716",44.3266,-105.5137
"82717",44.2917,-105.5025
"82718",44.2401,-105.5106
"82720",44.6824,-104.6003
"82721",44.3345,-104.9195
"82723",44.0153,-104.384
"82725",44.8456,-105.6823
"82726",44.3096,-104.6142
"82727",44.3049,-105.2059
"82729",44.401,-104.3732
"82730",44.0994,-104.6265
"82731",44.737,-105.3042
"82732",43.752,-105.4976
"82800",44.188,-107.2519
"82801",44.7826,-106.9619
"82803",41.541,-106.3089
"82804",38.3925,-88.8703
"82831",44.6452,-106.1142
"82832",44.5584,-106.8645
"82833",44.679,-106.9942
"82834",44.3568,-106.7034
"82835",44.6399,-106.3799
"82836",44.8729,-107.2668
"82837",44.7178,-106.2685
"82838",44.9565,-107.3321
"82839",44.9078,-107.1673
"82840",44.4545,-106.8875
"82841",42.8974,-109.8987
"82842",44.5747,-106.8909
"82844",44.8205,-107.2056
"82845",44.722,-106.7246
"82901",41.5865,-109.2316
"82902",41.5837,-109.2535
"82910",44.1499,-111.0459
"82922",43.1598,-110.3642
"82923",42.6389,-109.5233
"82925",43.1682,-109.9942
"82929",41.5411,-109.861
"82930",41.2467,-110.9557
"82931",41.2687,-110.9666
"82932",42.09,-109.4407
"82933",41.3153,-110.3842
"82934",41.5927,-109.9684
"82935",41.5163,-109.4701
"82936",41.0511,-110.182
"82937",41.3417,-110.3186
"82938",41.2719,-109.7808
"82939",41.2725,-110.3375
"82941",42.8953,-109.9002
"82942",41.5818,-109.2567
"82943",41.6692,-109.195
"82944",41.1671,-110.4363
"82945",41.7629,-108.9658
"83001",43.4757,-110.7701
"83002",43.4702,-110.7856
"83011",43.6251,-110.6536
"83012",43.745,-110.5979
"83013",43.8423,-110.5093
"83014",43.5097,-110.8488
"83025",43.5862,-110.8262
"83032",43.1685,-75.7767
"83101",41.8246,-110.5379
"83104",43.5181,-110.8414
"83110",42.7216,-110.9364
"83111",42.8034,-111.0028
"83112",42.8732,-110.9134
"83113",42.5683,-110.1038
"83114",42.1737,-111
"83115",42.9727,-110.2727
"83116",41.7788,-110.5378
"83118",43.0792,-111.0078
"83119",42.6758,-110.9986
"83120",42.9864,-111.044
"83121",41.8085,-110.5348
"83122",42.7917,-110.9333
"83123",42.2494,-110.1987
"83124",41.7693,-110.3227
"83126",42.6,-110.9042
"83127",42.9594,-110.9804
"83128",43.0971,-111.0211
"83133",42.5849,-110.3974
"83200",42.3164,-112.4364
"83201",42.8868,-112.4366
"83202",42.9376,-112.4696
"83203",43.0221,-112.4113
"83204",42.8483,-112.4399
"83205",42.8683,-112.4427
"83206",42.9062,-112.4513
"83209",42.8627,-112.4337
"83210",42.9457,-112.8387
"83211",42.7783,-112.8689
"83212",42.5467,-112.5145
"83213",43.6292,-113.307
"83214",42.5361,-112.1859
"83215",43.4411,-112.8119
"83217",42.7189,-111.8827
"83218",43.3151,-112.1641
"83220",42.3418,-111.3861
"83221",43.1963,-112.3585
"83223",42.191,-111.407
"83226",44.4994,-114.2171
"83227",44.2592,-114.402
"83228",42.1984,-112.0098
"83229",45.0781,-114.2601
"83232",42.1118,-111.9933
"83233",42.2138,-111.2675
"83234",42.4301,-112.1349
"83235",44.6637,-114.0262
"83236",43.3028,-112.1865
"83237",42.0166,-111.8014
"83238",42.3365,-111.0648
"83239",42.4732,-111.3685
"83240",42.8271,-112.3948
"83241",42.5542,-111.7601
"83243",42.2293,-112.6248
"83244",43.7924,-113.0093
"83245",42.7987,-112.2298
"83246",42.5989,-112.0293
"83250",42.6463,-112.199
"83251",43.9282,-113.6317
"83252",42.1665,-112.287
"83253",44.5768,-113.9063
"83254",42.317,-111.3104
"83255",43.7749,-113.3891
"83256",43.2235,-112.4423
"83261",42.2268,-111.4026
"83262",43.1161,-112.5968
"83263",42.1176,-111.8356
"83271",42.5297,-112.8454
"83272",42.1083,-111.3858
"83274",43.378,-112.1199
"83276",42.6685,-111.583
"83277",43.0739,-112.6817
"83278",44.2162,-114.9361
"83281",42.2894,-111.9822
"83283",42.3527,-111.7112
"83285",43.0028,-111.3927
"83286",42.0369,-111.9644
"83287",42.0282,-111.4158
"83301",42.5556,-114.4698
"83302",42.195,-114.8422
"83303",42.5565,-114.4729
"83310",32.8832,-105.9592
"83311",42.4082,-113.5796
"83312",42.0963,-113.6331
"83313",43.4447,-114.2497
"83314",42.9125,-114.9299
"83316",42.5963,-114.7719
"83318",42.5192,-113.7958
"83320",43.3014,-113.9457
"83321",42.4989,-114.8881
"83322",43.3425,-114.9377
"83323",42.5274,-113.6084
"83324",42.9033,-114.2754
"83325",42.6056,-114.216
"83326",44.501,-114.273
"83327",43.3649,-114.792
"83328",42.5685,-114.6123
"83329",43.3606,-114.1799
"83330",42.9427,-114.7115
"83332",42.8164,-114.8976
"83333",43.5223,-114.3084
"83334",42.5292,-114.301
"83335",42.5921,-114.1345
"83336",42.5577,-113.7731
"83337",43.3019,-115.048
"83338",42.7202,-114.5083
"83340",43.6921,-114.3802
"83341",42.5355,-114.3699
"83342",42.2561,-113.3595
"83343",42.7536,-113.49
"83344",42.4899,-114.1619
"83346",42.2449,-113.8807
"83347",42.6548,-113.8035
"83348",43.2912,-114.0149
"83349",43.0583,-114.1593
"83350",42.6291,-113.6637
"83352",43.0004,-114.4348
"83353",43.6838,-114.3599
"83354",43.6943,-114.3571
"83355",42.7734,-114.7052
"83370",43.6897,-114.3928
"83401",43.5193,-111.9845
"83402",43.4915,-112.0653
"83403",43.4942,-112.021
"83404",43.4715,-112.0072
"83405",43.4969,-112.039
"83406",43.4658,-111.9573
"83414",43.7592,-111.0302
"83415",43.4972,-112.0632
"83420",44.0766,-111.423
"83421",43.9983,-111.5737
"83422",43.728,-111.111
"83423",44.1797,-112.2326
"83424",43.8724,-111.1836
"83425",43.9259,-112.2047
"83427",43.5193,-111.925
"83428",43.3429,-111.2037
"83429",44.5235,-111.348
"83431",43.6957,-112.0156
"83433",44.4975,-111.3355
"83434",43.7192,-111.9859
"83435",43.9692,-112.5364
"83436",43.8833,-111.5782
"83438",43.9565,-111.7579
"83440",43.8182,-111.8018
"83441",43.8512,-111.774
"83442",43.6721,-111.9092
"83443",43.6129,-111.7227
"83444",43.7006,-112.1542
"83445",43.9526,-111.699
"83446",44.3589,-112.1838
"83448",43.8654,-111.7453
"83449",43.4393,-111.3147
"83450",43.8413,-112.3857
"83451",43.8876,-111.6592
"83452",43.8149,-111.1354
"83454",43.5959,-111.9636
"83455",43.6104,-111.1213
"83460",43.8177,-111.7899
"83462",45.2594,-113.8904
"83463",45.5627,-113.9478
"83464",44.6796,-113.368
"83465",44.6805,-113.3579
"83466",45.4069,-113.9951
"83467",45.1678,-113.8911
"83468",44.9595,-113.6443
"83469",45.2827,-114.347
"83501",46.3944,-116.9877
"83503",48.6958,-116.3138
"83512",41.7825,-107.229
"83520",46.5169,-116.3398
"83522",46.0452,-116.3621
"83523",46.2381,-116.4809
"83524",46.3761,-116.6667
"83525",45.826,-115.4362
"83526",46.1523,-116.3941
"83530",45.9244,-116.1255
"83531",45.9264,-116.1229
"83533",46.0604,-116.2307
"83535",46.5693,-116.7121
"83536",46.2299,-116.0223
"83537",46.5979,-116.5727
"83539",46.1457,-115.9692
"83540",46.402,-116.8049
"83541",46.4996,-116.4949
"83542",45.5353,-116.3099
"83543",46.2593,-116.2433
"83544",46.4833,-116.2337
"83545",46.4781,-116.4164
"83546",46.5005,-115.8049
"83547",45.3014,-116.3613
"83548",46.3236,-116.5408
"83549",45.4202,-116.316
"83552",46.0451,-115.9451
"83553",46.3825,-115.9369
"83554",45.7559,-116.3119
"83555",46.2384,-116.6227
"83567",32.6665,-114.4438
"83601",43.8004,-115.1293
"83602",44.0786,-116.1244
"83604",42.8765,-115.9374
"83605",43.6589,-116.6763
"83606",43.6649,-116.6871
"83607",43.6312,-116.6968
"83610",44.5738,-116.6738
"83611",44.5016,-116.0248
"83612",44.7267,-116.4444
"83613",43.7439,-115.978
"83614",43.6774,-116.3043
"83615",44.6638,-116.0937
"83616",43.7083,-116.3759
"83617",43.8735,-116.5065
"83619",44.0088,-116.9194
"83622",44.1056,-115.9765
"83623",42.9571,-115.2958
"83624",42.9722,-116.1037
"83626",43.6693,-116.8193
"83627",42.9457,-115.4728
"83628",43.6146,-116.9421
"83629",43.9173,-116.1995
"83630",43.5951,-116.7825
"83631",43.8923,-115.9244
"83632",44.557,-116.4374
"83633",42.9619,-115.2083
"83634",43.4939,-116.4112
"83635",44.8324,-116.0843
"83636",43.8942,-116.6427
"83637",44.0889,-115.4846
"83638",44.901,-116.0978
"83639",43.5452,-116.8154
"83641",43.3551,-116.5822
"83642",43.5954,-116.3879
"83643",44.632,-116.4481
"83644",43.7275,-116.6003
"83645",44.4818,-116.6846
"83646",43.6425,-116.4095
"83647",43.1588,-115.6974
"83648",43.0535,-115.8634
"83650",43.2147,-116.5507
"83651",43.5891,-116.5929
"83652",43.5791,-116.5612
"83653",43.579,-116.5614
"83654",45.0132,-116.296
"83655",43.9671,-116.7991
"83656",43.7258,-116.7999
"83657",44.2042,-116.2958
"83660",43.7886,-116.9428
"83661",44.0823,-116.923
"83664",44.9725,-116.2808
"83666",43.9444,-115.9491
"83669",43.707,-116.4939
"83670",44.0023,-116.3084
"83671",45.2669,-115.6797
"83672",44.2513,-116.9674
"83673",44.1128,-115.4318
"83674",43.5009,-115.576
"83676",43.6703,-116.9093
"83677",44.9651,-115.4915
"83680",43.6146,-116.3915
"83686",43.5378,-116.5676
"83687",43.5955,-116.545
"83691",43.9747,-116.9139
"83701",43.617,-116.2016
"83702",43.6288,-116.207
"83703",43.6522,-116.2457
"83704",43.6241,-116.2889
"83705",43.585,-116.2303
"83706",43.5916,-116.1973
"83707",43.614,-116.2177
"83708",43.5806,-116.2741
"83709",43.572,-116.3028
"83711",43.6365,-116.2742
"83712",43.6038,-116.1695
"83713",43.6367,-116.3313
"83714",43.6726,-116.2792
"83715",43.5675,-116.2136
"83716",43.5549,-116.0976
"83717",43.5468,-116.1554
"83719",43.5924,-116.3142
"83720",43.6171,-116.1998
"83721",37.6928,-113.0658
"83722",43.6145,-116.2163
"83724",43.6196,-116.1949
"83725",43.6029,-116.2047
"83726",43.5975,-116.1789
"83728",43.6199,-116.2051
"83729",43.6058,-116.1933
"83732",43.6145,-116.2163
"83735",43.6127,-116.1979
"83756",43.6145,-116.2163
"83799",43.5853,-116.2753
"83801",47.9449,-116.693
"83802",47.2509,-115.8071
"83803",47.9849,-116.5481
"83804",48.017,-116.9803
"83805",48.7391,-116.3088
"83806",46.8603,-116.3965
"83808",47.2754,-116.1891
"83809",48.0457,-116.5978
"83810",47.5506,-116.4534
"83811",48.1511,-116.1542
"83812",47.0038,-116.2654
"83813",48.115,-116.6271
"83814",47.674,-116.7855
"83815",47.7252,-116.7967
"83816",47.6739,-116.7768
"83821",48.5752,-116.8311
"83822",48.1601,-117.0088
"83823",46.7916,-116.5827
"83824",47.1442,-116.9156
"83825",48.2519,-116.6066
"83826",48.9895,-116.179
"83827",46.7826,-116.1795
"83830",47.0808,-116.4001
"83832",46.5511,-116.9187
"83833",47.5389,-116.7631
"83834",46.9182,-116.7302
"83835",47.7728,-116.7656
"83836",48.2384,-116.2827
"83837",47.5346,-116.119
"83839",47.5693,-116.252
"83840",48.3122,-116.5173
"83841",48.1752,-116.756
"83842",47.4517,-116.5811
"83843",46.7311,-116.9909
"83844",46.7282,-117.0068
"83845",48.7217,-116.166
"83846",47.4698,-115.7946
"83847",48.5799,-116.3971
"83848",48.639,-116.882
"83849",47.5043,-116.0009
"83850",47.5301,-116.2385
"83851",47.333,-116.8873
"83852",48.3057,-116.537
"83853",48.9988,-116.4968
"83854",47.7272,-116.9427
"83855",46.9279,-116.899
"83856",48.2376,-116.8941
"83857",46.8986,-116.8042
"83858",47.8273,-116.8708
"83860",48.195,-116.5533
"83861",47.3186,-116.6008
"83864",48.3262,-116.5248
"83865",48.479,-116.4635
"83866",47.1499,-116.4494
"83867",47.4932,-115.9569
"83868",47.5329,-116.1962
"83869",47.9716,-116.8546
"83870",47.1488,-116.8495
"83871",46.7365,-116.7649
"83872",46.8522,-117.0228
"83873",47.5568,-115.909
"83874",47.6267,-115.8565
"83876",47.4663,-116.8826
"83877",47.7097,-116.9157
"83886",47.3024,-116.5346
"83925",45.7715,-115.2232
"84001",40.347,-110.2715
"84002",40.4682,-110.4486
"84003",40.3887,-111.7942
"84004",40.4519,-111.7737
"84005",40.3537,-111.9844
"84006",40.5661,-112.0947
"84007",40.3594,-110.2202
"84008",40.018,-109.1732
"84009",40.56,-111.9973
"84010",40.8766,-111.87
"84011",40.8891,-111.8807
"84013",40.2604,-112.0881
"84014",40.9273,-111.8838
"84015",41.1176,-112.0475
"84016",41.0891,-112.0185
"84017",40.8573,-111.4068
"84018",41.0812,-111.5016
"84020",40.5153,-111.8777
"84021",40.1634,-110.3972
"84022",40.3065,-112.7171
"84023",40.9321,-109.403
"84024",40.9792,-111.4444
"84025",40.9796,-111.9014
"84026",40.3018,-109.8618
"84027",40.2137,-110.8416
"84028",41.935,-111.4
"84029",40.5946,-112.4559
"84031",40.4594,-110.8342
"84032",40.5043,-111.3926
"84033",41.0153,-111.4971
"84034",40.0396,-113.9835
"84035",40.3622,-109.3636
"84036",40.6387,-111.305
"84037",41.0304,-111.9448
"84038",41.8254,-111.3249
"84039",40.4037,-109.7961
"84040",41.0817,-111.9324
"84041",41.076,-111.9825
"84042",40.3402,-111.7231
"84043",40.4094,-111.8682
"84044",40.7013,-112.0909
"84045",40.3621,-111.9238
"84046",40.9898,-109.7282
"84047",40.6164,-111.885
"84049",40.5237,-111.4754
"84050",41.1086,-111.7455
"84051",40.2088,-110.7655
"84052",40.1945,-110.0618
"84053",40.4216,-110.0138
"84054",40.8459,-111.9118
"84055",40.7221,-111.2863
"84056",41.1169,-111.9988
"84057",40.3163,-111.7103
"84058",40.2805,-111.71
"84059",40.2981,-111.7422
"84060",40.6546,-111.4971
"84061",40.737,-111.3668
"84062",40.3755,-111.7457
"84063",40.2329,-109.8249
"84064",41.6697,-111.1781
"84065",40.5109,-111.945
"84066",40.304,-110.0065
"84067",41.1734,-112.0421
"84068",40.6635,-111.5131
"84069",40.3551,-112.4535
"84070",40.5764,-111.8857
"84071",40.4555,-112.36
"84072",40.3556,-110.713
"84073",40.2384,-110.5547
"84074",40.5664,-112.2957
"84075",41.0814,-112.0646
"84076",40.4518,-109.8498
"84078",40.4571,-109.5339
"84079",40.4564,-109.5429
"84080",40.0935,-112.4334
"84081",40.6007,-112.0283
"84082",40.3876,-111.4252
"84083",40.7372,-114.0366
"84084",40.624,-111.9669
"84085",40.467,-109.9306
"84086",41.5229,-111.1629
"84087",40.8773,-111.9067
"84088",40.5954,-111.9592
"84089",41.1153,-112.026
"84090",40.582,-111.8339
"84091",40.5909,-111.8722
"84092",40.564,-111.8282
"84093",40.5904,-111.8317
"84094",40.5743,-111.8669
"84095",40.5617,-111.9481
"84096",40.5105,-112.0201
"84097",40.2948,-111.6801
"84098",40.7266,-111.5368
"84101",40.7629,-111.899
"84102",40.7637,-111.8653
"84103",40.7757,-111.879
"84104",40.7432,-111.9462
"84105",40.7375,-111.8596
"84106",40.7039,-111.8595
"84107",40.6625,-111.8833
"84108",40.7445,-111.8089
"84109",40.7017,-111.813
"84110",40.765,-111.8976
"84111",40.762,-111.8852
"84112",40.765,-111.8397
"84113",40.7628,-111.8327
"84114",40.7757,-111.8881
"84115",40.7143,-111.8925
"84116",40.7847,-111.9378
"84117",40.663,-111.8394
"84118",40.651,-112.01
"84119",40.6991,-111.955
"84120",40.694,-112
"84121",40.6257,-111.8206
"84122",40.7765,-111.9794
"84123",40.6597,-111.9239
"84124",40.6804,-111.8244
"84125",40.7259,-111.9393
"84126",40.7259,-111.9393
"84127",40.7259,-111.9393
"84128",40.6944,-112.0463
"84129",40.6553,-111.9638
"84130",40.7259,-111.9392
"84131",40.7259,-111.9392
"84132",40.7726,-111.8385
"84133",40.7692,-111.8907
"84134",40.7747,-111.9473
"84138",40.7664,-111.8881
"84139",40.7671,-111.8859
"84141",40.6675,-111.8644
"84143",40.7785,-111.8805
"84144",40.7685,-111.8925
"84145",40.7649,-111.8974
"84147",40.7682,-111.8879
"84148",40.7584,-111.8413
"84150",40.7709,-111.891
"84151",40.7873,-111.9393
"84152",40.7276,-111.8596
"84157",40.6633,-111.8881
"84158",40.7507,-111.8264
"84165",40.7022,-111.8939
"84170",40.697,-111.9961
"84171",40.6261,-111.8247
"84180",40.7695,-111.901
"84184",40.6759,-111.9579
"84190",40.727,-111.8881
"84199",40.7259,-111.9393
"84201",41.2447,-112.0082
"84224",42.3912,-82.9457
"84240",33.2394,-111.5505
"84244",41.2632,-111.9695
"84247",33.0708,-111.7248
"84301",41.6154,-112.1241
"84302",41.5122,-112.0219
"84303",41.5099,-112.0177
"84304",41.8344,-112.0057
"84305",41.9189,-112.0478
"84306",41.7885,-112.0781
"84307",41.5431,-112.1682
"84308",41.9655,-111.954
"84309",41.7107,-112.0904
"84310",41.3235,-111.8392
"84311",41.8145,-112.1163
"84312",41.7558,-112.1498
"84313",41.631,-113.931
"84314",41.6408,-112.084
"84315",41.1686,-112.1029
"84316",41.7733,-112.4544
"84317",41.2641,-111.7394
"84318",41.798,-111.8193
"84319",41.6304,-111.8358
"84320",41.9746,-111.8566
"84321",41.7297,-111.8368
"84322",41.7441,-111.801
"84323",41.7352,-111.8366
"84324",41.4882,-111.9407
"84325",41.7317,-111.9944
"84326",41.6849,-111.8221
"84327",41.86,-111.9912
"84328",41.5601,-111.8288
"84329",41.8232,-113.458
"84330",41.8773,-112.1458
"84331",41.9783,-112.242
"84332",41.7061,-111.8191
"84333",41.9184,-111.8045
"84334",41.7903,-112.1494
"84335",41.8334,-111.8327
"84336",41.9672,-112.801
"84337",41.7149,-112.2042
"84338",41.9072,-111.9332
"84339",41.6407,-111.93
"84340",41.3769,-112.0378
"84341",41.7636,-111.8237
"84356",33.6133,-114.2636
"84401",41.217,-112.0061
"84402",41.2157,-111.9705
"84403",41.1866,-111.949
"84404",41.2701,-111.9992
"84405",41.166,-111.9698
"84407",41.2444,-111.9895
"84408",41.1947,-111.9443
"84409",41.1965,-111.9855
"84412",41.2633,-111.9695
"84414",41.3171,-111.9698
"84415",41.1796,-111.9481
"84416",40.7859,-111.9115
"84484",41.31,-112.0088
"84501",39.5855,-110.8053
"84510",37.2403,-109.2419
"84511",37.6268,-109.4752
"84512",37.2816,-109.5654
"84513",39.2164,-111.0196
"84515",38.9708,-109.3191
"84516",39.1328,-111.0986
"84518",39.3489,-110.8579
"84520",39.5453,-110.4179
"84521",39.399,-110.8458
"84522",38.9231,-111.2479
"84523",39.0909,-111.1342
"84525",38.9954,-110.1612
"84526",39.6867,-110.8738
"84528",39.3211,-110.962
"84529",39.686,-110.8037
"84530",38.2981,-109.2671
"84531",37.1687,-109.8605
"84532",38.5532,-109.5084
"84533",37.4631,-110.4053
"84534",37.2619,-109.306
"84535",37.8718,-109.3346
"84536",37.0062,-110.2177
"84537",39.2277,-111.0559
"84539",39.552,-110.386
"84540",39.0185,-109.6107
"84542",39.5424,-110.7235
"84572",37.4685,-79.0502
"84586",36.5685,-79.3047
"84591",39.5994,-110.7969
"84601",40.2312,-111.6769
"84602",40.2558,-111.6494
"84603",40.2323,-111.6604
"84604",40.2714,-111.6554
"84605",40.2208,-111.6539
"84606",40.2317,-111.6459
"84620",38.9215,-111.9357
"84621",39.0478,-111.8155
"84622",39.1359,-111.819
"84623",39.4761,-111.5627
"84624",39.3684,-112.6145
"84626",39.9518,-111.9561
"84627",39.3553,-111.5795
"84628",39.9523,-112.1169
"84629",39.6328,-111.4409
"84630",39.2223,-111.8566
"84631",38.9688,-112.3337
"84632",39.6269,-111.641
"84633",39.9496,-111.9003
"84634",39.1528,-111.8183
"84635",39.3272,-112.6749
"84636",39.0993,-112.2719
"84637",38.8002,-112.4377
"84638",39.5343,-112.2882
"84639",39.553,-111.8609
"84640",39.3498,-112.5724
"84641",40.0001,-111.7368
"84642",39.2626,-111.637
"84643",39.1149,-111.7087
"84644",38.8834,-112.4054
"84645",39.8111,-111.8514
"84646",39.5261,-111.5819
"84647",39.5431,-111.4496
"84648",39.7173,-111.8313
"84649",39.3749,-112.3346
"84651",40.0349,-111.7353
"84652",39.0056,-111.8661
"84653",40.0446,-111.6652
"84654",38.9596,-111.86
"84655",39.976,-111.7948
"84656",39.2417,-112.1046
"84657",38.8389,-111.9686
"84660",40.1069,-111.6547
"84662",39.4774,-111.4924
"84663",40.1624,-111.6058
"84664",40.1303,-111.5776
"84665",39.1934,-111.6895
"84667",39.4854,-111.6374
"84690",37.1054,-113.5561
"84701",38.7703,-112.0758
"84704",40.6502,-112.3013
"84710",37.3183,-112.5975
"84711",38.7083,-112.0597
"84712",38.0933,-111.9842
"84713",38.2817,-112.636
"84714",37.7654,-113.7622
"84715",38.342,-111.5451
"84716",37.9086,-111.4231
"84718",37.5667,-112.0547
"84719",37.6953,-112.847
"84720",37.6652,-113.1064
"84721",37.7181,-113.0769
"84722",37.4233,-113.6233
"84723",38.1717,-112.2753
"84724",38.6835,-112.1486
"84725",37.5726,-113.7213
"84726",37.7653,-111.6025
"84728",39.1075,-113.9506
"84729",37.3179,-112.5945
"84730",38.7639,-111.9921
"84731",38.2741,-112.732
"84732",38.4336,-111.92
"84733",37.2884,-113.7603
"84734",38.3744,-110.7116
"84735",37.6506,-112.4344
"84736",37.5628,-111.9944
"84737",37.1708,-113.3323
"84738",37.1682,-113.6831
"84739",38.6286,-112.2159
"84740",38.2452,-112.22
"84741",37.0374,-112.3911
"84742",37.5383,-113.1814
"84743",38.1976,-112.2088
"84744",38.5653,-111.867
"84745",37.2029,-113.2721
"84746",37.2364,-113.3602
"84747",38.4103,-111.6384
"84749",38.3952,-111.5894
"84750",38.4481,-112.2392
"84751",38.3897,-113.0145
"84752",38.2162,-112.924
"84753",37.7979,-113.9255
"84754",38.6388,-112.1274
"84755",37.2481,-112.6636
"84756",37.8505,-114.0099
"84757",37.4493,-113.2509
"84758",37.2759,-112.639
"84759",37.8052,-112.4353
"84760",37.8897,-112.7733
"84761",37.8465,-112.8321
"84762",37.5305,-112.6739
"84763",37.1611,-113.0411
"84764",37.6731,-112.1566
"84765",37.1376,-113.6548
"84766",38.59,-112.2727
"84767",37.1998,-112.9902
"84770",37.1159,-113.5996
"84771",37.1113,-113.5832
"84772",37.801,-112.9333
"84773",38.2691,-111.4322
"84774",37.233,-113.2811
"84775",38.3029,-111.4323
"84776",37.6237,-112.082
"84779",37.2024,-113.1887
"84780",37.123,-113.505
"84781",37.3908,-113.5141
"84782",37.3459,-113.691
"84783",37.3001,-113.6756
"84784",37.0026,-112.9757
"84790",37.0729,-113.5517
"84791",37.0887,-113.5589
"84937",34.4916,-110.0888
"85001",33.4537,-112.0739
"85002",33.4537,-112.0739
"85003",33.4503,-112.076
"85004",33.4545,-112.0709
"85005",33.4469,-112.1345
"85006",33.4627,-112.051
"85007",33.4503,-112.087
"85008",33.4657,-112.0016
"85009",33.4532,-112.1309
"85010",33.4657,-112.0243
"85011",33.4926,-112.0833
"85012",33.4923,-112.0701
"85013",33.5056,-112.0789
"85014",33.511,-112.06
"85015",33.5079,-112.0998
"85016",33.5056,-112.0311
"85017",33.5113,-112.1212
"85018",33.4993,-111.9889
"85019",33.5094,-112.1438
"85020",33.5634,-112.0595
"85021",33.5579,-112.0988
"85022",33.6307,-112.0516
"85023",33.6292,-112.095
"85024",33.6748,-112.047
"85026",33.451,-111.9755
"85027",33.6722,-112.1065
"85028",33.5837,-112.0087
"85029",33.5945,-112.12
"85030",33.4537,-112.0739
"85031",33.4953,-112.1687
"85032",33.6308,-112.0063
"85033",33.4947,-112.2134
"85034",33.436,-112.0237
"85035",33.471,-112.1921
"85036",33.4367,-112.051
"85037",33.4941,-112.2583
"85038",33.451,-111.9748
"85039",33.451,-111.9755
"85040",33.4051,-112.0265
"85041",33.3874,-112.1074
"85042",33.3778,-112.0345
"85043",33.4294,-112.2003
"85044",33.3332,-111.9875
"85045",33.297,-112.0978
"85046",33.6262,-112.0198
"85047",35.3857,-110.3216
"85048",33.2995,-112.0255
"85050",33.682,-112.0033
"85051",33.5617,-112.1296
"85053",33.628,-112.1271
"85054",33.6564,-111.9419
"85060",33.4804,-111.9972
"85061",33.5086,-112.117
"85062",33.451,-111.9748
"85063",33.5003,-112.1735
"85064",33.5096,-112.0388
"85065",33.4368,-112.0506
"85066",33.3841,-112.0646
"85067",33.4926,-112.0833
"85068",33.5742,-112.0651
"85069",33.5562,-112.1122
"85070",33.293,-112.0634
"85071",33.5972,-112.0996
"85072",33.451,-111.9748
"85073",33.451,-111.9752
"85074",33.4367,-112.051
"85075",33.48,-112.2223
"85076",33.3465,-111.9749
"85078",33.6262,-112.0198
"85079",33.5086,-112.117
"85080",33.6547,-112.1005
"85082",33.451,-111.9755
"85083",33.7197,-112.1722
"85085",33.7512,-112.106
"85086",33.8321,-112.1037
"85087",33.8841,-112.0891
"85091",34.3007,-110.1048
"85092",40.5838,-111.6542
"85117",33.4223,-111.548
"85118",33.3398,-111.4297
"85119",33.4132,-111.5184
"85120",33.42,-111.5667
"85121",33.1372,-111.8759
"85122",32.9051,-111.7453
"85123",32.7468,-111.6767
"85125",33.4544,-111.6968
"85127",33.212,-111.6867
"85128",32.9647,-111.5273
"85130",32.8967,-111.7572
"85131",32.7864,-111.6022
"85132",33.0361,-111.3874
"85135",33.0063,-110.784
"85137",33.0924,-110.9341
"85138",33.0487,-112.0088
"85139",32.9927,-112.1043
"85140",33.228,-111.546
"85141",32.714,-111.4964
"85142",33.2248,-111.629
"85143",33.16,-111.5377
"85144",33.1891,-111.5996
"85145",32.57,-111.3403
"85147",33.2181,-111.8754
"85153",33.1344,-111.5328
"85164",31.8846,-110.9507
"85172",32.9255,-111.9379
"85173",33.2864,-111.1048
"85178",33.4223,-111.548
"85190",33.4457,-111.5059
"85191",32.9863,-111.4471
"85192",32.9053,-110.7207
"85193",32.8647,-111.8108
"85194",32.9067,-111.636
"85201",33.4307,-111.8475
"85202",33.3896,-111.8746
"85203",33.4388,-111.8082
"85204",33.3987,-111.7893
"85205",33.4333,-111.7149
"85206",33.3974,-111.7152
"85207",33.4428,-111.6417
"85208",33.4052,-111.6346
"85209",33.379,-111.6342
"85210",33.3921,-111.8427
"85211",33.4182,-111.8314
"85212",33.3292,-111.6302
"85213",33.4414,-111.7678
"85214",33.4226,-111.772
"85215",33.4642,-111.7132
"85216",33.3933,-111.6739
"85218",33.367,-111.4753
"85219",33.4046,-111.5416
"85220",33.414,-111.5655
"85221",33.1245,-111.9085
"85222",32.8429,-111.7153
"85223",32.7374,-111.6675
"85224",33.3226,-111.8757
"85225",33.3152,-111.835
"85226",33.3085,-111.9284
"85228",32.9964,-111.4953
"85230",32.6973,-111.6715
"85231",32.7386,-111.5412
"85232",32.9914,-111.3495
"85233",33.3504,-111.8132
"85234",33.3619,-111.7419
"85235",32.9885,-110.7809
"85236",33.3215,-111.7185
"85237",33.0545,-110.9103
"85238",33.0601,-112.0181
"85239",32.889,-112.0784
"85240",33.25,-111.6259
"85241",32.7128,-111.5014
"85242",33.1118,-111.5179
"85243",33.1662,-111.563
"85244",33.3052,-111.8387
"85245",32.5668,-111.3601
"85246",33.3106,-111.8755
"85247",33.1614,-111.8027
"85248",33.2369,-111.8614
"85249",33.2226,-111.7961
"85250",33.5227,-111.9129
